26	1505	1
26	1646	1
26	2411	1
26	2459	1
26	2541	1
26	3114	1
26	3815	1
26	13514	1
26	14231	2
26	29274	1
26	43011	1
26	174054	1
26	210969	1
26	218013	1
27	0	1
27	14	1
27	19	1
27	38	1
27	234	2
27	273	2
27	477	1
27	581	2
27	805	1
27	1218	1
27	1247	1
27	1420	1
27	2411	1
27	2732	1
27	2827	1
27	3840	2
27	4580	1
27	10065	1
27	10879	1
27	12546	1
27	17509	1
27	22890	1
27	24584	1
27	81743	1
28	0	1
28	9	1
28	11	1
28	85	1
28	87	4
28	90	1
28	91	1
28	95	1
28	98	2
28	104	1
28	134	1
28	136	1
28	148	1
28	166	2
28	167	1
28	181	1
28	187	2
28	234	1
28	241	1
28	261	1
28	273	1
28	283	2
28	290	1
28	301	1
28	325	1
28	337	2
28	370	2
28	372	2
28	377	2
28	380	1
28	410	3
28	413	1
28	416	1
28	438	1
28	520	1
28	539	1
28	544	1
28	548	1
28	555	1
28	580	1
28	581	1
28	600	2
28	612	1
28	715	3
28	751	1
28	786	5
28	802	1
28	827	1
28	838	4
28	872	1
28	881	1
28	892	2
28	921	4
28	922	4
28	944	1
28	947	1
28	961	2
28	969	1
28	973	3
28	976	2
28	981	1
28	988	1
28	997	1
28	1000	1
28	1002	1
28	1007	1
28	1017	1
28	1031	1
28	1085	1
28	1105	1
28	1121	1
28	1129	1
28	1133	1
28	1154	1
28	1174	1
28	1186	1
28	1201	1
28	1231	1
28	1290	1
28	1377	1
28	1378	1
28	1392	1
28	1408	4
28	1456	1
28	1511	1
28	1531	1
28	1535	1
28	1592	1
28	1615	1
28	1630	2
28	1682	1
28	1698	1
28	1725	2
28	1813	1
28	1818	1
28	1819	1
28	1925	1
28	1940	1
28	1954	1
28	1964	2
28	2023	1
28	2029	1
28	2034	1
28	2042	2
28	2045	1
28	2071	1
28	2088	1
28	2118	1
28	2134	1
28	2229	1
28	2273	1
28	2288	1
28	2294	1
28	2334	1
28	2345	4
28	2361	1
28	2461	2
28	2658	1
28	2666	1
28	2672	1
28	2676	1
28	2683	2
28	2725	1
28	2751	1
28	2770	2
28	2814	1
28	2930	1
28	2931	3
28	2978	2
28	2998	2
28	2999	1
28	3024	1
28	3117	1
28	3184	1
28	3242	1
28	3324	1
28	3328	1
28	3379	1
28	3386	1
28	3389	1
28	3485	1
28	3653	1
28	3707	1
28	3740	1
28	3777	1
28	3859	4
28	3923	1
28	3932	1
28	3934	3
28	3942	1
28	3949	1
28	3953	1
28	3978	1
28	4017	1
28	4089	1
28	4093	1
28	4142	1
28	4348	1
28	4359	1
28	4513	1
28	4549	1
28	4840	1
28	4878	4
28	4968	1
28	5217	1
28	5609	1
28	6149	21
28	6193	1
28	6218	1
28	6238	1
28	6398	1
28	6500	1
28	6765	1
28	6830	1
28	7011	1
28	7039	1
28	7186	3
28	7262	1
28	7324	1
28	7362	1
28	7410	1
28	7940	1
28	8078	1
28	8091	1
28	8239	2
28	8240	2
28	8796	1
28	9109	1
28	9111	1
28	9118	1
28	9213	1
28	9271	1
28	9389	1
28	9471	1
28	9478	1
28	9557	1
28	10429	1
28	10607	1
28	10963	2
28	11275	1
28	11519	1
28	11917	3
28	12383	1
28	12476	1
28	12571	1
28	12575	1
28	12716	1
28	12923	1
28	12947	1
28	12955	1
28	13000	1
28	13022	1
28	13061	1
28	13170	1
28	13286	1
28	13514	2
28	13650	1
28	13736	1
28	13925	1
28	14297	2
28	14354	1
28	14877	1
28	15180	1
28	15248	1
28	15704	1
28	15795	1
28	16155	1
28	16319	1
28	16484	3
28	16629	1
28	16835	1
28	16869	1
28	16870	2
28	16886	1
28	16900	1
28	17037	1
28	17228	1
28	17253	1
28	17284	1
28	17370	1
28	18085	1
28	18184	1
28	18364	2
28	18446	1
28	18503	1
28	19208	1
28	19438	1
28	20641	1
28	21919	1
28	21994	1
28	22123	1
28	22135	1
28	22542	1
28	22842	1
28	22956	1
28	22957	1
28	23583	2
28	24209	1
28	24518	1
28	24521	1
28	24524	1
28	24532	1
28	24946	2
28	25239	2
28	25269	1
28	25499	1
28	25526	1
28	25528	5
28	26142	2
28	27819	1
28	28663	1
28	28790	2
28	29875	1
28	30418	1
28	31379	1
28	31832	1
28	32576	1
28	32597	1
28	33518	1
28	33532	2
28	33716	1
28	34070	1
28	34128	1
28	34686	3
28	35280	2
28	35487	1
28	36989	1
28	38246	1
28	38894	1
28	38918	1
28	43661	1
28	43923	1
28	44494	1
28	47377	1
28	48499	1
28	49918	1
28	51153	1
28	51613	2
28	51659	1
28	52157	2
28	53201	1
28	54357	1
28	56653	1
28	56735	1
28	57305	1
28	59623	1
28	65136	1
28	72664	2
28	74352	2
28	75601	1
28	76023	1
28	76355	1
28	76706	1
28	77491	1
28	83609	1
28	84198	1
28	84885	1
28	91146	1
28	96605	1
28	109607	1
28	111360	1
28	112802	2
28	119533	1
28	121355	1
28	121457	1
28	123981	1
28	150718	1
28	151543	1
28	186591	2
28	204471	1
28	209262	1
28	234369	1
28	242183	1
28	258458	1
28	258459	1
28	258460	1
28	258461	2
28	258462	1
28	258463	1
28	258464	1
28	258465	1
28	258466	1
28	258467	1
28	258468	1
28	258469	1
28	258470	1
28	258471	1
28	258472	1
28	258473	1
28	258474	1
28	258475	2
28	258476	1
28	258477	1
28	258478	1
28	258479	1
29	0	1
29	2	1
29	5	2
29	11	2
29	12	2
29	14	1
29	26	1
29	28	1
29	36	1
29	37	6
29	38	1
29	47	1
29	52	1
29	53	2
29	60	2
29	64	2
29	68	1
29	70	1
29	71	5
29	75	2
29	77	1
29	82	1
29	83	2
29	88	1
29	98	1
29	104	1
29	111	1
29	112	1
29	140	1
29	141	1
29	144	2
29	146	1
29	168	2
29	169	1
29	171	1
29	173	1
29	183	1
29	187	1
29	204	12
29	206	3
29	210	1
29	214	1
29	215	1
29	224	1
29	227	2
29	228	2
29	236	1
29	251	1
29	255	1
29	256	3
29	257	2
29	258	1
29	265	2
29	266	78
29	267	5
29	270	7
29	272	1
29	274	2
29	281	3
29	290	4
29	291	1
29	294	1
29	295	1
29	296	2
29	297	9
29	312	1
29	327	1
29	329	1
29	337	4
29	340	1
29	346	1
29	348	1
29	364	1
29	370	2
29	387	1
29	394	7
29	400	1
29	404	1
29	410	2
29	411	7
29	422	1
29	424	2
29	446	1
29	468	1
29	476	1
29	482	2
29	487	1
29	503	1
29	506	2
29	508	7
29	511	1
29	520	1
29	532	2
29	538	1
29	541	1
29	546	4
29	547	1
29	553	1
29	555	3
29	558	1
29	562	2
29	566	3
29	567	1
29	568	1
29	584	1
29	585	5
29	591	1
29	595	3
29	604	5
29	605	1
29	612	2
29	613	1
29	625	1
29	633	5
29	639	6
29	657	2
29	661	3
29	663	17
29	669	1
29	674	6
29	675	1
29	681	3
29	682	3
29	685	1
29	703	6
29	733	2
29	736	1
29	737	2
29	740	1
29	741	1
29	742	3
29	745	1
29	749	2
29	750	7
29	751	2
29	755	3
29	760	3
29	762	1
29	788	1
29	801	1
29	806	1
29	808	6
29	814	1
29	820	1
29	830	2
29	833	1
29	835	2
29	851	1
29	854	4
29	855	30
29	856	25
29	860	5
29	864	13
29	870	1
29	874	3
29	881	4
29	897	1
29	900	4
29	906	1
29	908	1
29	909	2
29	911	3
29	933	1
29	959	2
29	965	2
29	973	1
29	988	4
29	997	1
29	1002	3
29	1024	3
29	1025	5
29	1028	3
29	1033	2
29	1037	1
29	1048	2
29	1051	1
29	1078	1
29	1087	2
29	1088	1
29	1091	2
29	1100	1
29	1101	1
29	1113	2
29	1115	1
29	1116	2
29	1130	1
29	1150	2
29	1172	14
29	1176	1
29	1179	1
29	1184	1
29	1191	1
29	1199	3
29	1204	1
29	1205	1
29	1206	3
29	1211	1
29	1216	1
29	1218	2
29	1223	3
29	1224	1
29	1227	1
29	1233	1
29	1240	2
29	1243	1
29	1249	5
29	1265	1
29	1270	1
29	1275	2
29	1281	2
29	1291	3
29	1327	3
29	1379	1
29	1380	73
29	1391	2
29	1392	1
29	1395	1
29	1397	1
29	1402	1
29	1404	1
29	1409	1
29	1411	1
29	1412	1
29	1418	1
29	1421	1
29	1422	2
29	1426	2
29	1435	1
29	1436	1
29	1454	6
29	1460	1
29	1466	1
29	1489	1
29	1491	1
29	1493	3
29	1501	2
29	1502	1
29	1517	1
29	1518	8
29	1536	1
29	1543	1
29	1555	1
29	1557	1
29	1576	2
29	1580	1
29	1588	4
29	1590	2
29	1591	1
29	1614	6
29	1615	1
29	1617	2
29	1633	10
29	1644	4
29	1652	1
29	1656	1
29	1683	1
29	1696	1
29	1706	2
29	1728	2
29	1745	1
29	1777	1
29	1874	2
29	1892	1
29	1923	1
29	1971	2
29	2001	1
29	2009	2
29	2022	1
29	2031	1
29	2042	2
29	2062	1
29	2064	1
29	2073	2
29	2091	1
29	2095	1
29	2102	2
29	2122	7
29	2128	2
29	2157	2
29	2164	1
29	2172	1
29	2174	2
29	2182	1
29	2185	3
29	2188	4
29	2191	5
29	2200	2
29	2206	1
29	2213	1
29	2214	3
29	2250	2
29	2254	1
29	2266	1
29	2279	2
29	2286	2
29	2287	1
29	2307	13
29	2334	1
29	2345	1
29	2349	2
29	2350	1
29	2351	1
29	2355	2
29	2409	1
29	2410	1
29	2413	1
29	2428	1
29	2456	1
29	2472	1
29	2478	1
29	2496	1
29	2550	1
29	2597	1
29	2602	1
29	2619	4
29	2622	1
29	2623	1
29	2624	1
29	2629	2
29	2631	1
29	2632	3
29	2646	1
29	2654	3
29	2665	1
29	2666	4
29	2680	1
29	2692	1
29	2697	1
29	2701	1
29	2707	1
29	2729	1
29	2733	11
29	2736	1
29	2738	1
29	2746	2
29	2747	1
29	2750	1
29	2752	1
29	2753	1
29	2754	1
29	2769	1
29	2771	1
29	2772	1
29	2781	2
29	2792	6
29	2794	1
29	2795	2
29	2811	8
29	2822	1
29	2834	1
29	2848	1
29	2925	1
29	2975	1
29	2978	3
29	2985	1
29	2986	2
29	2993	1
